i,j,distance
75,88,16.2389
75,89,225.8747
75,90,25.6879
75,91,239.9936
75,92,70.3932
75,93,117.6953
75,94,116.6737
75,95,112.5287
75,96,182.6418
75,97,51.2132
75,98,25.3072
75,99,132.0646
76,77,181.6196
76,78,118.9054
76,79,182.0178
76,80,73.6095
76,81,175.5294
76,82,89.2468
76,83,131.3410
76,84,127.2838
76,85,73.4166
76,86,94.6819
76,87,97.9920
76,88,167.6215
76,89,81.5654
76,90,163.4425
76,91,138.8568
76,92,134.8483
76,93,225.1080
76,94,46.8254
76,95,145.6728
76,96,30.8437
76,97,112.7275
76,98,147.2000
76,99,28.7881
77,78,65.5643
77,79,195.8515
77,80,150.0748
77,81,137.7087
77,82,98.3808
77,83,183.1908
77,84,201.0283
77,85,192.8234
77,86,162.5307
77,87,111.7132
77,88,17.2232
77,89,240.4222
77,90,18.3091
77,91,244.1772
77,92,66.9187
77,93,87.4649
77,94,135.9136
77,95,103.2126
77,96,201.1420
77,97,80.6009
77,98,58.1457
77,99,155.2364
78,79,185.3384
78,80,105.2412
78,81,140.3549
78,82,50.2938
78,83,156.0845
78,84,168.8263
78,85,144.9739
78,86,125.0096
78,87,76.2228
78,88,49.7847
78,89,185.9366
78,90,48.7849
78,91,206.0005
78,92,57.1918
78,93,134.2863
78,94,75.8827
78,95,98.1865
78,96,141.7653
78,97,19.8636
78,98,35.1189
78,99,91.2764
79,80,110.9102
79,81,61.9753
79,82,142.0083
79,83,52.0264
79,84,65.9522
79,85,117.4114
79,86,87.4592
79,87,113.1157
79,88,197.0651
79,89,161.6663
79,90,184.8729
79,91,100.5942
79,92,134.9195
79,93,156.2186
79,94,159.3318
79,95,93.2326
79,96,168.9351
79,97,200.2964
79,98,216.8416
79,99,182.7223
80,81,103.2207
80,82,55.4029
80,83,63.8747
80,84,68.6022
80,85,42.8291
80,86,25.2739
80,87,39.7779
80,88,141.5037
80,89,93.8736
80,90,132.6436
80,91,100.9980
80,92,86.8066
80,93,167.2292
80,94,50.4694
80,95,79.7259
80,96,70.4919
80,97,112.0342
80,98,140.3151
80,99,71.8930
81,82,107.9485
81,83,77.5316
81,84,99.2683
81,85,130.6945
81,86,90.1815
81,87,83.0974
81,88,141.4359
81,89,183.6373
81,90,129.0817
81,91,144.2227
81,92,84.2091
81,93,95.4770
81,94,139.4771
81,95,42.2271
81,96,173.0114
81,97,158.1774
81,98,167.5032
81,99,166.4125
82,83,107.3381
82,84,118.8619
82,85,96.6360
82,86,74.7827
82,87,28.9258
82,88,87.7573
82,89,142.1159
82,90,80.2540
82,91,155.7910
82,92,45.8157
82,93,136.7659
82,94,42.7172
82,95,68.1815
82,96,104.0560
82,97,60.2182
82,98,85.3969
82,99,68.4743
83,84,21.8406
83,85,65.4829
83,86,38.7095
83,87,79.8620
83,88,179.8681
83,89,112.4114
83,90,168.6554
83,91,67.6940
83,92,116.6235
83,93,168.1842
83,94,114.2555
83,95,84.2664
83,96,116.9517
83,97,167.5532
83,98,190.3497
83,99,135.0642
84,85,55.6852
84,86,44.5681
84,87,93.4617
84,88,196.5242
84,89,95.7300
84,90,185.7381
84,91,46.1055
84,92,134.1225
84,93,189.7996
84,94,118.2054
84,95,104.6511
84,96,108.4027
84,97,178.4520
84,98,203.6803
84,99,135.6382
85,86,41.0153
85,87,82.3415
85,88,183.8465
85,89,54.0344
85,90,175.2796
85,91,68.2193
85,92,129.4231
85,93,206.1899
85,94,77.3906
85,95,116.9905
85,96,52.7301
85,97,148.8978
85,98,179.5940
85,99,87.2006
86,87,51.4492
86,88,156.1297
86,89,94.9105
86,90,146.1100
86,91,82.2754
86,92,96.2759
86,93,166.4949
86,94,75.7428
86,95,77.1570
86,96,84.9365
86,97,133.9830
86,98,160.0430
86,99,96.4556
87,88,104.7137
87,89,133.4506
87,90,94.8975
87,91,133.7169
87,92,47.0837
87,93,130.0452
87,94,57.0170
87,95,47.9360
87,96,104.4416
87,97,88.4861
87,98,110.6126
87,99,84.3177
88,89,229.6264
88,90,12.3545
88,91,238.3340
88,92,63.5986
88,93,101.6613
88,94,122.7455
88,95,103.8354
88,96,188.5211
88,97,63.7201
88,98,41.4431
88,99,140.5994
89,90,222.3579
89,91,78.7706
89,92,180.1126
89,93,259.9225
89,94,110.9558
89,95,170.8906
89,96,50.7589
89,97,185.3507
89,98,218.6757
89,99,107.3708
90,91,228.1263
90,92,52.0832
90,93,92.9795
90,94,117.6301
90,95,91.6424
90,96,182.8341
90,97,65.4662
90,98,49.1712
90,99,137.2718
91,92,177.4098
91,93,235.8601
91,94,144.6337
91,95,150.4289
91,96,112.3152
91,97,212.8792
91,98,241.1174
91,99,155.2977
92,93,91.0918
92,94,88.5203
92,95,42.8534
92,96,147.3311
92,97,76.2077
92,98,83.4671
92,99,114.0337
93,94,179.3269
93,95,89.3513
93,96,234.4688
93,97,153.7278
93,98,142.1178
93,99,205.1202
94,95,104.5387
94,96,65.9839
94,97,74.4866
94,98,107.7573
94,99,27.3547
95,96,149.4232
95,97,115.9566
95,98,126.2832
95,99,131.8931
96,97,138.4518
96,98,172.5740
96,99,57.2220
97,98,34.4807
97,99,84.0796
98,99,118.5601
