i,j,distance
35,78,186.7712
35,79,158.8951
35,80,144.9642
35,81,101.4250
35,82,222.6199
35,83,88.7733
35,84,230.0415
35,85,137.6802
35,86,137.2458
35,87,220.7770
35,88,203.8243
35,89,168.7659
35,90,62.5727
35,91,29.4413
35,92,23.1794
35,93,214.1995
35,94,120.2012
35,95,226.3843
35,96,169.4178
35,97,198.1855
35,98,9.8626
35,99,117.7299
35,100,181.3562
35,101,173.6058
35,102,186.7528
35,103,137.1729
35,104,51.9847
35,105,165.2603
35,106,5.6594
35,107,166.9219
35,108,180.8507
35,109,46.8888
35,110,84.2222
35,111,89.0038
35,112,141.9340
35,113,143.5227
35,114,120.7228
35,115,123.7756
35,116,129.4726
35,117,201.3551
35,118,103.0275
35,119,136.6506
35,120,115.5170
35,121,95.4841
35,122,211.5454
35,123,165.0892
35,124,158.3534
35,125,80.8781
35,126,138.1161
35,127,73.2574
35,128,106.8670
35,129,17.8445
35,130,174.8306
35,131,110.1926
35,132,241.1070
35,133,130.8992
35,134,117.3477
35,135,24.0982
35,136,116.5722
35,137,95.4431
35,138,100.8827
35,139,118.8543
35,140,52.4543
35,141,43.0974
35,142,27.4398
35,143,198.1257
35,144,171.8361
35,145,86.8921
35,146,103.2887
35,147,108.5561
35,148,147.8784
35,149,192.5479
36,37,192.8593
36,38,190.5075
36,39,72.9799
36,40,64.2675
36,41,72.2506
36,42,191.6504
36,43,65.4177
36,44,103.2891
36,45,201.7777
36,46,90.2156
36,47,144.7323
36,48,208.8196
36,49,215.8863
36,50,57.7332
36,51,71.8888
36,52,159.9196
36,53,131.6232
36,54,230.5181
36,55,211.5059
36,56,121.1153
36,57,78.0064
36,58,196.1696
36,59,39.6943
36,60,172.1421
36,61,190.9039
36,62,84.5098
36,63,187.6430
36,64,179.6666
36,65,183.4187
36,66,127.3043
36,67,7.6035
36,68,169.3093
36,69,49.4267
36,70,217.0254
36,71,47.8084
36,72,51.7633
36,73,96.9466
36,74,69.6014
36,75,117.0838
36,76,27.6940
36,77,154.4013
36,78,252.6196
36,79,162.5296
36,80,28.9865
36,81,124.1811
36,82,143.7205
36,83,101.5697
36,84,186.2601
36,85,128.4005
36,86,193.6573
36,87,185.2715
36,88,168.7550
36,89,89.0991
36,90,147.5358
36,91,190.9589
36,92,184.2478
36,93,142.3878
36,94,131.8307
36,95,186.5756
36,96,31.4703
36,97,217.7720
36,98,170.7477
36,99,164.4733
36,100,51.6430
36,101,221.4903
36,102,77.8332
36,103,141.3631
36,104,124.9051
36,105,98.0032
36,106,174.0283
36,107,176.1000
36,108,137.4877
36,109,151.4733
36,110,88.5607
36,111,105.0568
36,112,26.9108
36,113,116.7620
36,114,48.7415
36,115,93.0062
36,116,66.7208
36,117,105.2558
36,118,216.1602
36,119,219.4876
36,120,54.6253
36,121,74.8049
36,122,174.9779
36,123,145.4006
36,124,13.9171
36,125,202.2792
36,126,92.2920
36,127,103.6109
36,128,118.5702
36,129,185.5025
36,130,245.0946
36,131,208.1878
36,132,173.6355
36,133,64.5105
36,134,84.9321
36,135,181.3583
36,136,58.2314
36,137,73.2733
36,138,67.7969
36,139,126.3369
36,140,118.3281
36,141,198.3733
36,142,159.7213
36,143,145.0644
36,144,228.7883
36,145,81.6099
36,146,128.4496
36,147,206.3134
36,148,136.1150
36,149,175.1728
37,38,85.3572
37,39,183.2966
37,40,141.9426
37,41,180.3801
37,42,33.5527
37,43,220.6364
37,44,90.8182
37,45,105.3191
37,46,102.8858
37,47,53.5045
37,48,19.1278
37,49,32.3327
37,50,220.4307
37,51,141.1051
37,52,33.0565
37,53,142.2058
37,54,47.2375
37,55,40.1833
37,56,94.0490
37,57,127.0748
37,58,5.5721
37,59,212.2778
37,60,187.5317
37,61,34.6948
37,62,118.9662
37,63,51.7492
37,64,15.4508
37,65,42.7996
37,66,145.5963
37,67,195.9952
37,68,75.1205
37,69,143.8981
37,70,75.5438
37,71,176.3637
37,72,168.8467
37,73,114.8102
37,74,127.8037
37,75,101.5006
37,76,170.6549
37,77,110.9927
37,78,59.9596
37,79,39.9353
37,80,190.9727
37,81,76.0881
37,82,128.3018
37,83,192.8958
37,84,103.9384
37,85,65.5229
37,86,17.1375
37,87,92.2440
37,88,83.0489
37,89,119.3051
37,90,199.9370
37,91,140.3412
37,92,172.6822
37,93,118.5470
37,94,61.9136
37,95,98.7867
37,96,169.0007
37,97,47.1487
37,98,161.1315
37,99,36.7967
37,100,162.2615
37,101,29.3035
37,102,144.7868
37,103,52.0941
37,104,121.1014
37,105,108.6599
37,106,152.3033
37,107,33.3414
37,108,84.7790
37,109,106.0814
37,110,132.3751
37,111,102.9361
37,112,180.2368
37,113,78.9946
37,114,172.9098
37,115,100.0617
37,116,207.7423
37,117,136.0368
37,118,78.8395
37,119,45.9681
37,120,172.9878
37,121,143.0458
37,122,87.8882
37,123,62.6722
37,124,179.0494
37,125,89.3205
37,126,101.5712
37,127,121.7652
37,128,78.7017
37,129,161.8293
37,130,53.8467
37,131,61.4796
37,132,128.6868
37,133,207.4315
37,134,109.6203
37,135,174.8465
37,136,182.5248
37,137,159.7385
37,138,152.6055
37,139,67.4733
37,140,132.6702
37,141,191.7070
37,142,173.4885
37,143,96.6044
37,144,35.9869
37,145,149.5596
37,146,71.3069
37,147,61.3942
37,148,61.0635
37,149,63.7927
38,39,149.1077
38,40,164.6223
38,41,146.8040
38,42,117.2284
38,43,191.3616
38,44,99.4658
38,45,20.8583
38,46,112.7431
38,47,106.7042
38,48,80.6461
38,49,72.7153
38,50,194.6844
38,51,168.6889
38,52,86.0071
38,53,83.9554
38,54,127.1605
38,55,58.4212
38,56,69.7796
38,57,112.5013
38,58,81.9012
38,59,193.6079
38,60,112.8319
38,61,118.1095
38,62,147.8178
38,63,133.3068
38,64,75.3271
38,65,42.8375
38,66,89.1621
38,67,190.3423
38,68,149.0075
38,69,144.6456
38,70,33.0735
38,71,155.1832
38,72,147.7200
38,73,152.1692
38,74,122.2353
38,75,149.4902
38,76,178.2300
38,77,45.7502
38,78,111.7625
38,79,107.0127
38,80,176.0549
38,81,75.6329
38,82,189.5379
38,83,145.7307
38,84,181.2098
38,85,102.0441
38,86,68.9018
38,87,170.2770
38,88,156.3813
38,89,152.2563
38,90,134.7794
38,91,56.9483
38,92,93.1634
38,93,179.8610
38,94,84.2088
38,95,176.6099
38,96,178.5784
38,97,131.8710
38,98,84.8795
38,99,61.6996
38,100,182.1611
38,101,102.2825
38,102,176.4552
38,103,94.4479
38,104,73.0518
38,105,144.5234
38,106,74.4533
38,107,110.1580
38,108,143.0244
38,109,44.8946
38,110,104.7451
38,111,86.0091
38,112,168.4943
38,113,113.8702
38,114,152.1505
38,115,110.9652
38,116,176.2828
38,117,180.8747
38,118,30.1297
38,119,61.5847
38,120,149.2015
38,121,119.0957
38,122,163.1318
38,123,121.8491
38,124,177.3951
38,125,11.8075
38,126,122.2206
38,127,89.2744
38,128,83.0394
38,129,81.1421
38,130,99.7397
38,131,34.8028
38,132,199.9159
38,133,176.9164
38,134,112.1612
38,135,96.2976
38,136,155.2533
38,137,129.7200
38,138,128.4574
38,139,86.5489
38,140,84.5752
38,141,110.5162
38,142,101.8714
38,143,159.5856
38,144,98.6832
38,145,118.1933
38,146,73.6480
38,147,33.2106
38,148,108.0532
38,149,140.4090
39,40,107.4266
39,41,2.9784
39,42,194.7644
39,43,42.3221
39,44,98.6148
39,45,153.9528
39,46,92.8940
39,47,149.7975
39,48,194.3332
39,49,196.6902
39,50,46.6496
39,51,116.7948
39,52,154.4410
39,53,71.4287
39,54,228.4790
39,55,187.8477
39,56,91.0881
39,57,59.0621
39,58,184.6861
39,59,51.4466
39,60,101.0672
39,61,194.5071
39,62,115.1738
39,63,197.8325
39,64,168.0085
39,65,158.3991
39,66,66.0727
39,67,67.5034
39,68,189.3116
39,69,68.4783
39,70,180.6951
39,71,26.6622
39,72,27.3983
39,73,129.3960
39,74,65.6324
39,75,145.8158
39,76,84.7691
39,77,105.0090
39,78,238.0829
39,79,166.1195
39,80,44.7821
39,81,107.2957
39,82,185.0748
39,83,29.0000
39,84,215.0923
39,85,131.2098
39,86,177.5723
39,87,210.2197
39,88,191.8140
39,89,122.3003
39,90,74.5783
39,91,131.6302
39,92,116.4713
39,93,180.1801
39,94,124.2005
39,95,213.6170
39,96,88.4145
39,97,220.7428
39,98,104.7140
39,99,147.8063
39,100,107.7761
39,101,212.2894
39,102,126.2078
39,103,140.3885
39,104,76.0569
39,105,125.9587
39,106,110.4315
39,107,179.1375
39,108,160.3700
39,109,104.5121
39,110,51.0211
39,111,80.3606
39,112,47.1629
39,113,126.0499
39,114,27.4893
39,115,95.1707
39,116,27.1755
39,117,150.8060
39,118,178.5542
39,119,194.9449
39,120,21.7711
39,121,41.0451
39,122,199.4156
39,123,157.5570
39,124,68.1947
39,125,159.8755
39,126,104.6911
39,127,63.6750
39,128,105.6891
39,129,120.1924
39,130,228.1195
39,131,176.0478
39,132,212.2611
39,133,27.8924
39,134,83.0423
39,135,112.9608
39,136,14.7557
39,137,23.6574
39,138,32.7227
39,139,119.1350
39,140,64.8821
39,141,128.2554
39,142,90.3653
39,143,173.9545
39,144,216.2813
39,145,33.9505
39,146,112.0467
39,147,174.0591
39,148,142.2450
39,149,190.6057
40,41,105.1289
40,42,133.8320
40,43,121.0364
40,44,65.2205
40,45,180.9311
40,46,51.9534
40,47,89.3922
40,48,159.9073
40,49,169.6464
40,50,115.5597
40,51,9.3835
40,52,109.4423
40,53,134.8152
40,54,173.5214
40,55,168.7649
40,56,98.5287
40,57,68.8794
40,58,146.2180
40,59,99.5729
40,60,186.7074
40,61,132.8926
40,62,23.3971
40,63,126.9982
40,64,131.2197
40,65,144.3303
40,66,132.6270
40,67,70.6063
40,68,106.1868
40,69,39.6787
40,70,183.9897
40,71,82.9275
40,72,80.1109
40,73,33.2969
40,74,54.7560
40,75,53.4326
40,76,36.6335
40,77,141.5478
40,78,201.4643
40,79,106.3124
40,80,80.2666
40,81,89.2561
40,82,81.3349
40,83,134.3909
40,84,121.9956
40,85,76.9182
40,86,146.9587
40,87,121.1545
40,88,105.0301
40,89,25.8196
40,90,172.5806
40,91,184.1633
40,92,190.6005
40,93,78.8583
40,94,87.4100
40,95,122.3294
40,96,33.1596
40,97,158.9651
40,98,175.4967
40,99,121.3218
40,100,20.3209
40,101,168.6157
40,102,18.9563
40,103,90.3259
40,104,118.2256
40,105,36.0038
40,106,174.7769
40,107,119.1910
40,108,74.5584
40,109,136.7472
40,110,87.4465
40,111,83.9919
40,112,69.5669
40,113,63.0166
40,114,80.8999
40,115,53.6571
40,116,116.0255
40,117,44.1915
40,118,184.3106
40,119,176.8135
40,120,85.9264
40,121,80.8393
40,122,110.9864
40,123,86.1735
40,124,54.0156
40,125,176.0775
40,126,43.7511
40,127,96.5399
40,128,81.9608
40,129,187.5866
40,130,195.7587
40,131,172.3602
40,132,110.7215
40,133,114.3153
40,134,54.5064
40,135,189.1310
40,136,95.5641
40,137,92.4709
40,138,81.6101
40,139,82.8546
40,140,117.9803
40,141,208.5023
40,142,171.5002
40,143,80.8857
40,144,177.4864
40,145,93.0493
40,146,91.9330
40,147,170.7475
40,148,81.1975
40,149,113.1460
41,42,191.7879
41,43,44.5582
41,44,95.6392
41,45,151.9237
41,46,89.9632
41,47,146.8229
41,48,191.4770
41,49,193.9031
41,50,48.4978
41,51,114.4866
41,52,151.4799
41,53,69.8390
41,54,225.5282
41,55,185.1299
41,56,88.2919
41,57,56.0884
41,58,181.7887
41,59,52.3591
41,60,101.0130
41,61,191.5299
41,62,112.5432
41,63,194.8593
41,64,165.1001
41,65,155.6687
41,66,64.5351
41,67,66.9988
41,68,186.3948
41,69,66.0284
41,70,178.2802
41,71,25.2697
41,72,25.2960
41,73,126.7453
41,74,62.7559
41,75,143.0572
41,76,83.1560
41,77,102.9077
41,78,235.2568
41,79,163.1411
41,80,44.4356
41,81,104.3650
41,82,182.4796
41,83,30.4551
41,84,212.2498
41,85,128.2359
41,86,174.7221
41,87,207.3358
41,88,188.9235
41,89,119.6899
41,90,75.3199
41,91,130.2250
41,92,115.8702
41,93,177.5185
41,94,121.2319
41,95,210.7539
41,96,86.7419
41,97,217.7699
41,98,103.8635
41,99,144.9313
41,100,105.8798
41,101,209.3865
41,102,123.9503
41,103,137.4106
41,104,73.7718
41,105,123.2386
41,106,109.3349
41,107,176.1597
41,108,157.5082
41,109,102.2950
41,110,48.1454
41,111,77.4460
41,112,46.0939
41,113,123.1093
41,114,25.7696
41,115,92.2307
41,116,29.5405
41,117,148.3825
41,118,176.1761
41,119,192.2522
41,120,19.8635
41,121,38.0681
41,122,196.5336
41,123,154.6064
41,124,66.9455
41,125,157.6318
41,126,101.8206
41,127,60.9594
41,128,102.7288
41,129,119.2991
41,130,225.3226
41,131,173.5062
41,132,209.5758
41,133,30.1125
41,134,80.1028
41,135,112.4406
41,136,14.1787
41,137,20.7023
41,138,29.7676
41,139,116.1623
41,140,62.7532
41,141,128.0395
41,142,89.9469
41,143,171.1522
41,144,213.4162
41,145,31.1213
41,146,109.1192
41,147,171.5175
41,148,139.2760
41,149,187.6562
42,43,228.5534
42,44,96.7491
42,45,137.6479
42,46,105.7581
42,47,47.2704
42,48,48.4894
42,49,62.8241
42,50,227.0165
42,51,130.8295
42,52,42.1707
42,53,164.1771
42,54,39.7348
42,55,73.0751
42,56,111.5589
42,57,136.0480
42,58,38.5322
42,59,216.5006
42,60,213.2071
42,61,1.3921
42,62,110.4912
42,63,18.7907
42,64,42.0850
42,65,74.4104
42,66,166.8001
42,67,195.9321
42,68,45.8510
42,69,145.0372
42,70,109.0912
42,71,183.4527
42,72,176.4134
42,73,102.6245
42,74,133.2504
42,75,85.3881
42,76,166.7678
42,77,137.1541
42,78,74.7374
42,79,29.5300
42,80,194.8091
42,81,89.8121
42,82,102.5384
42,83,208.5434
42,84,71.5181
42,85,65.1601
42,86,50.6072
42,87,59.7569
42,88,53.4765
42,89,108.7758
42,90,221.7619
42,91,170.4116
42,92,200.5510
42,93,93.3230
42,94,70.9043
42,95,66.2503
42,96,164.3925
42,97,26.4717
42,98,188.0012
42,99,60.5873
42,100,153.7193
42,101,42.1229
42,102,132.2973
42,103,54.4514
42,104,141.7761
42,105,98.0883
42,106,179.9671
42,107,15.9008
42,108,65.0341
42,109,131.7504
42,110,145.4026
42,111,116.3145
42,112,183.4765
42,113,75.0534
42,114,180.0645
42,115,103.0157
42,116,217.0148
42,117,117.9450
42,118,112.3899
42,119,77.9709
42,120,181.2655
42,121,153.7204
42,122,56.9002
42,123,47.7196
42,124,178.3771
42,125,122.1303
42,126,99.7667
42,127,137.6069
42,128,89.6901
42,129,190.3709
42,130,73.7126
42,131,95.0265
42,132,98.1956
42,133,216.3648
42,134,114.4121
42,135,202.2814
42,136,191.5076
42,137,171.1964
42,138,162.5111
42,139,75.7304
42,140,152.2797
42,141,220.0485
42,142,198.3823
42,143,72.2463
42,144,53.5261
42,145,162.2792
42,146,85.5230
42,147,94.9135
42,148,55.8272
42,149,33.6658
43,44,131.9503
43,45,196.1945
43,46,123.2063
43,47,181.9753
43,48,233.0277
43,49,236.4249
43,50,9.1491
43,51,130.0468
43,52,190.1192
43,53,112.9511
43,54,264.2968
43,55,228.3390
43,56,131.1258
43,57,93.6188
43,58,222.5381
43,59,26.6109
43,60,134.1886
43,61,228.1322
43,62,135.4497
43,63,229.2444
43,64,205.6538
43,65,198.8303
43,66,107.4948
43,67,57.8736
43,68,216.7809
43,69,88.4512
43,70,222.7534
43,71,45.1231
43,72,52.1871
43,73,149.5770
43,74,95.3754
43,75,168.3745
43,76,88.6155
43,77,147.3147
43,78,277.1857
43,79,199.2116
43,80,40.8959
43,81,144.7749
43,82,202.3186
43,83,57.5036
43,84,239.1307
43,85,163.5629
43,86,216.4289
43,87,235.9403
43,88,218.0457
43,89,141.7806
43,90,102.2085
43,91,172.2679
43,92,153.0828
43,93,199.2337
43,94,159.6665
43,95,238.4544
43,96,92.7739
43,97,254.9391
43,98,142.9501
43,99,186.3279
43,100,114.0568
43,101,249.8966
43,102,137.9655
43,103,174.3090
43,104,118.3286
43,105,148.0624
43,106,149.8553
43,107,212.6806
43,108,185.9664
43,109,146.8263
43,110,90.5929
43,111,118.6574
43,112,51.5269
43,113,155.8687
43,114,48.4933
43,115,125.8518
43,116,15.2762
43,117,164.9738
43,118,220.6933
43,119,235.6442
43,120,47.6785
43,121,78.0868
43,122,225.1862
43,123,187.3884
43,124,69.1463
43,125,202.1794
43,126,132.1360
43,127,104.6078
43,128,141.9802
43,129,158.4841
43,130,267.6659
43,131,217.6856
43,132,231.3923
43,133,14.4462
43,134,114.1857
43,135,149.1093
43,136,38.2924
43,137,63.0222
43,138,68.2718
43,139,154.2853
43,140,107.2018
43,141,161.9933
43,142,126.3222
43,143,197.2259
43,144,254.7417
43,145,74.4511
43,146,149.5717
43,147,215.6980
43,148,173.8211
43,149,219.9277
44,45,116.3231
44,46,14.0346
44,47,51.1913
44,48,105.8260
44,49,112.5996
44,50,130.8237
44,51,69.3192
44,52,58.7640
44,53,87.1813
44,54,132.5574
44,55,108.7116
44,56,37.3203
44,57,39.5648
44,58,93.6341
44,59,121.6601
44,60,141.8567
44,61,96.3891
44,62,49.3591
44,63,99.2456
44,64,76.8603
44,65,81.7046
44,66,87.2821
44,67,105.7919
44,68,93.2898
44,69,53.8695
44,70,119.4908
44,71,86.9459
44,72,79.7652
44,73,56.8217
44,74,37.1964
44,75,62.2893
44,76,84.0819
44,77,81.3502
44,78,149.9485
44,79,67.6771
44,80,100.2315
44,81,24.0745
44,82,106.6754
44,83,115.5406
44,84,122.3998
44,85,32.6251
44,86,90.4030
44,87,115.5627
44,88,97.1421
44,89,54.8384
44,90,138.8317
44,91,124.6819
44,92,139.0056
44,93,98.6648
44,94,28.9383
44,95,119.9323
44,96,83.3938
44,97,123.0536
44,98,123.9288
44,99,61.2723
44,100,83.4256
44,101,119.9895
44,102,77.4597
44,103,42.3713
44,104,65.4953
44,105,49.5118
44,106,120.4294
44,107,80.9416
44,108,68.4853
44,109,75.8951
44,110,52.0391
44,111,28.4430
44,112,89.4225
44,113,30.2968
44,114,83.5268
44,115,11.7559
44,116,120.2666
44,117,86.3980
44,118,119.5598
44,119,116.7605
44,120,84.5309
44,121,57.7462
44,122,105.0439
44,123,60.0743
44,124,89.3734
44,125,110.8730
44,126,23.5055
44,127,50.0205
44,128,16.9207
44,129,133.2287
44,130,141.9959
44,131,108.5956
44,132,127.4991
44,133,119.6198
44,134,18.8085
44,135,138.6891
44,136,94.7605
44,137,75.3498
44,138,66.0376
44,139,23.3732
44,140,70.8732
44,141,158.4692
44,142,125.8689
44,143,84.9323
44,144,126.3749
44,145,67.6631
44,146,27.1388
44,147,106.8758
44,148,43.8401
44,149,92.9268
45,46,129.0130
45,47,127.2411
45,48,99.0149
45,49,89.5952
45,50,200.3779
45,51,185.5971
45,52,106.8349
45,53,84.5545
45,54,145.4528
45,55,75.0057
45,56,83.4886
45,57,124.3012
45,58,101.5660
45,59,201.1267
45,60,102.9401
45,61,138.5637
45,62,165.3756
45,63,153.9754
45,64,95.9178
45,65,63.2687
45,66,90.0411
45,67,200.9243
45,68,169.8587
45,69,157.9365
45,70,41.9045
45,71,163.2855
45,72,156.1351
45,73,170.6200
45,74,135.3329
45,75,169.0133
45,76,191.7313
45,77,49.1647
45,78,125.9929
45,79,127.8655
45,80,184.9587
45,81,93.0989
45,82,209.7154
45,83,146.6198
45,84,202.0680
45,85,121.7570
45,86,88.5481
45,87,191.1281
45,88,177.2194
45,89,170.2057
45,90,129.0141
45,91,42.5705
45,92,80.7712
45,93,200.0990
45,94,103.6066
45,95,197.4650
45,96,192.4308
45,97,151.2972
45,98,75.3769
45,99,82.5269
45,100,197.6567
45,101,120.2298
45,102,193.7579
45,103,114.7673
45,104,79.1638
45,105,162.9755
45,106,64.4862
45,107,130.9330
45,108,163.3501
45,109,50.8149
45,110,113.9395
45,111,99.4379
45,112,178.3615
45,113,133.0539
45,114,160.4759
45,115,127.4825
45,116,180.9387
45,117,199.6694
45,118,37.7744
45,119,76.6151
45,120,156.8840
45,121,128.2562
45,122,183.9861
45,123,142.4285
45,124,189.1482
45,125,17.1483
45,126,139.5554
45,127,98.5032
45,128,100.4987
45,129,68.3194
45,130,113.9137
45,131,49.5326
45,132,220.6272
45,133,181.8163
45,134,127.3000
45,135,84.5162
45,136,161.7805
45,137,136.6623
45,138,137.0282
45,139,105.5005
45,140,89.2456
45,141,96.2213
45,142,94.3011
45,143,180.0446
45,144,115.4890
45,145,125.4291
45,146,91.7045
45,147,48.4576
45,148,128.2700
45,149,161.2578
46,47,58.8177
46,48,118.6041
46,49,125.9294
46,50,121.3208
46,51,56.7989
46,52,70.1988
46,53,92.2342
46,54,142.9129
46,55,122.4730
46,56,47.5178
46,57,35.0016
46,58,106.0314
46,59,110.9248
46,60,146.7106
46,61,105.2562
46,62,38.5928
46,63,106.1318
46,64,89.4606
46,65,95.6973
46,66,91.5211
46,67,93.1231
46,68,96.4794
46,69,41.0193
46,70,133.4493
46,71,78.1097
46,72,71.4084
46,73,48.4793
46,74,27.9706
46,75,58.1102
46,76,70.1940
46,77,91.4697
46,78,162.4729
46,79,76.2621
46,80,89.2834
46,81,37.8777
46,82,101.8985
46,83,112.6847
46,84,123.4671
46,85,40.5991
46,86,103.5459
46,87,117.7881
46,88,99.3058
46,89,44.9453
46,90,140.3405
46,91,134.6975
46,92,146.0758
46,93,94.7327
46,94,41.6355
46,95,121.5583
46,96,69.4175
46,97,132.2254
46,98,130.8743
46,99,74.8641
46,100,69.6415
46,101,131.8062
46,102,65.4831
46,103,52.4063
46,104,72.0604
46,105,41.9013
46,106,128.3657
46,107,89.8578
46,108,68.6133
46,109,86.3019
46,110,51.2187
46,111,34.9306
46,112,78.1269
46,113,33.2173
46,114,74.7884
46,115,2.8319
46,116,112.4887
46,117,77.4803
46,118,133.4608
46,119,130.5365
46,120,76.6346
46,121,53.3654
46,122,107.0375
46,123,64.8515
46,124,76.3344
46,125,124.2612
46,126,14.7577
46,127,53.3983
46,128,30.8894
46,129,141.2544
46,130,154.8822
46,131,122.6254
46,132,125.1330
46,133,111.6265
46,134,9.9691
46,135,145.3578
46,136,87.1915
46,137,70.5777
46,138,60.2529
46,139,36.1774
46,140,75.3352
46,141,165.1305
46,142,130.8113
46,143,83.7720
46,144,138.7153
46,145,64.7079
46,146,41.1407
46,147,120.9020
46,148,50.6148
46,149,97.8425
47,48,72.2815
47,49,83.8228
47,50,180.1273
47,51,87.9008
47,52,24.2372
47,53,129.2556
47,54,85.7901
47,55,86.6017
47,56,74.5466
47,57,90.7367
47,58,58.3032
47,59,169.2942
47,60,182.1200
47,61,46.6653
47,62,66.1076
47,63,48.0606
47,64,45.7293
47,65,70.3289
47,66,130.7927
47,67,148.8305
47,68,47.0928
47,69,97.7687
47,70,112.5549
47,71,136.8560
47,72,130.0042
47,73,61.3058
47,74,86.6094
47,75,49.1274
47,76,120.4906
47,77,110.3417
47,78,112.2461
47,79,17.8281
47,80,147.5968
47,81,51.2572
47,82,83.5668
47,83,166.0347
47,84,79.2868
47,85,18.5989
47,86,62.0696
47,87,70.1240
47,88,53.0931
47,89,65.9426
47,90,184.9989
47,91,150.2087
47,92,173.9080
47,93,73.7269
47,94,31.1310
47,95,75.6225
47,96,118.3694
47,97,73.7034
47,98,159.8143
47,99,46.2055
47,100,109.6670
47,101,79.2348
47,102,91.2972
47,103,13.6314
47,104,106.2940
47,105,55.2354
47,106,153.6540
47,107,31.4784
47,108,36.8462
47,109,104.4797
47,110,102.2973
47,111,74.7681
47,112,136.2362
47,113,27.9708
47,114,133.5068
47,115,56.1362
47,116,170.9173
47,117,83.7484
47,118,114.4397
47,119,94.1385
47,120,135.0546
47,121,108.9271
47,122,60.7739
47,123,15.2407
47,124,131.3303
47,125,115.4507
47,126,52.5807
47,127,97.1024
47,128,48.3963
47,129,165.5306
47,130,107.1888
47,131,98.6021
47,132,93.7283
47,133,170.1522
47,134,67.8496
47,135,174.7043
47,136,145.4711
47,137,126.5299
47,138,117.1756
47,139,34.0586
47,140,114.9811
47,141,193.8381
47,142,166.4421
47,143,52.9238
47,144,88.3551
47,145,118.5341
47,146,48.2576
47,147,97.5616
47,148,8.6179
47,149,43.4454
48,49,14.3356
48,50,233.3997
48,51,159.4438
48,52,50.4691
48,53,147.3699
48,54,46.5312
48,55,26.1667
48,56,103.5594
48,57,140.0519
48,58,13.9877
48,59,226.2528
48,60,188.9119
48,61,49.8114
48,62,137.1531
48,63,67.2780
48,64,29.2090
48,65,41.8071
48,66,151.2764
48,67,211.5805
48,68,92.7236
48,69,159.5338
48,70,63.9689
48,71,189.4737
48,72,181.8328
48,73,133.5363
48,74,142.1811
48,75,120.5756
48,76,187.5017
48,77,113.2414
48,78,44.3531
48,79,59.0582
48,80,205.2435
48,81,88.4417
48,82,146.9894
48,83,201.5769
48,84,120.0028
48,85,83.0728
48,86,16.8080
48,87,108.2419
48,88,100.6092
48,89,137.8007
48,90,204.4320
48,91,137.3712
48,92,172.0013
48,93,137.2913
48,94,77.0186
48,95,114.7393
48,96,186.0397
48,97,53.5413
48,98,161.6609
48,99,46.7007
48,100,180.1974
48,101,21.8406
48,102,163.4209
48,103,69.6171
48,104,127.6849
48,105,127.2299
48,106,152.1190
48,107,51.6968
48,108,103.8718
48,109,108.9599
48,110,143.3426
48,111,114.4305
48,112,194.8122
48,113,96.8947
48,114,186.0269
48,115,115.8150
48,116,219.6126
48,117,155.1378
48,118,67.7742
48,119,29.7545
48,120,185.6228
48,121,154.9820
48,122,104.8811
48,123,81.7988
48,124,194.9360
48,125,82.1333
48,126,118.6047
48,127,131.4324
48,128,92.1849
48,129,160.5152
48,130,36.3158
48,131,51.1035
48,132,146.0384
48,133,219.4605
48,134,124.5663
48,135,174.6109
48,136,194.7486
48,137,171.0562
48,138,164.7574
48,139,82.5453
48,140,139.7339
48,141,190.2961
48,142,175.7478
48,143,115.3903
48,144,22.0537
48,145,160.3897
48,146,83.6688
48,147,51.5905
48,148,79.5563
48,149,80.9830
49,50,237.3349
49,51,169.7664
49,52,60.7388
49,53,145.3388
49,54,56.7990
49,55,14.5978
49,56,105.6138
49,57,144.5389
49,58,26.8019
49,59,231.1845
49,60,183.7483
49,61,64.1470
49,62,147.3112
49,63,81.6133
49,64,38.6211
49,65,39.2759
49,66,149.5993
49,67,218.2249
49,68,106.8854
49,69,166.4613
49,70,51.9159
49,71,193.7313
49,72,186.0168
49,73,144.6485
49,74,147.9594
49,75,132.6904
49,76,195.6706
49,77,109.5137
49,78,42.2204
49,79,71.9202
49,80,210.5480
49,81,93.1755
49,82,160.6342
49,83,201.8984
49,84,134.3384
49,85,92.7925
49,86,22.7077
49,87,122.5775
49,88,114.7869
49,89,148.4614
49,90,201.4497
49,91,129.6375
49,92,165.5155
49,93,150.8787
49,94,84.4109
49,95,129.0743
49,96,194.4498
49,97,66.3164
49,98,156.0940
49,99,51.5547
49,100,189.8317
49,101,31.4188
49,102,174.2664
49,103,79.5186
49,104,126.9959
49,105,138.0627
49,106,146.1372
49,107,65.5307
49,108,116.8200
49,109,105.7789
49,110,146.0270
49,111,117.9307
49,112,200.4664
49,113,106.8941
49,114,190.3097
49,115,123.2046
49,116,222.5868
49,117,167.3392
49,118,55.9475
49,119,15.8833
49,120,189.4605
49,121,158.4011
49,122,119.1614
49,123,94.4039
49,124,201.9697
49,125,72.4692
49,126,127.3564
49,127,133.1616
49,128,97.7999
49,129,153.6845
49,130,31.4883
49,131,40.3163
49,132,160.2785
49,133,222.5791
49,134,131.0595
49,135,168.4124
49,136,198.1607
49,137,173.8063
49,138,168.2917
49,139,89.7802
49,140,139.2625
